14.2829,16.6311,16.2617,20.1703,23.4099,17.2127,25.8967,21.614,25.6922,21.0108,14.4482,22.1011,19.8431,21.5588,12.8152,20.9647,21.9073,14.9581,22.4439,20.228,21.175,25.6227,21.7336,27.0344,22.2163,24.0593,24.1988,24.2685,26.4929,20.6869,20.5889,18.827,19.9871,16.0128,19.0556,12.1847,27.6136,16.2669,16.6334,23.3778,22.0774,18.6411,22.6598,22.8402,23.7854,24.8086,25.7476,25.3241,22.374,23.1862,19.9842,23.3308,23.16,18.3035,14.9385,21.1293,21.5213,24.8941,21.2397,31.9085,21.6884,30.5538,18.8821,15.9624,6.29799,27.8338,20.8195,14.9207,24.1154,17.222,20.2001,10.6009,17.7934,20.3229,16.8896,15.6244,33.5816,18.7007,16.8225,26.6139,24.4969,29.8782,8.94558,7.35631,17.8214,23.6439,18.3501,29.8465,17.4949,12.9275,21.9769,20.8175,29.9529,17.7663,28.6971,11.6088,25.6353,17.0984,21.0356,27.4877,15.7303,18.7349,24.6681,20.9701,22.1929,23.5163,17.5573,13.4682,9.95104,17.2327,11.8569,14.6123,15.9177,15.5591,18.6644,19.9799,25.8304,15.3786,23.357,18.2336,24.3496,26.8729,20.3124,28.3343,22.2647,22.8216,19.0756,20.2369,21.3637,22.7726,18.3375,21.4554,22.7792,21.05,24.0457,20.8292,23.8993,14.7081,28.8869,19.328,16.4639,26.9021,15.1685,16.7172,23.675,23.8535,9.4126,21.4428,19.9664,17.1247,31.8537,20.0573,11.5334,23.652,16.4212,17.3394,25.6925,19.7406,16.0468,16.3625,17.8036,9.4894,28.3937,20.8724,21.7731,19.6628,23.852,19.13,17.7272,28.5166,35.6727,15.6634,12.3109,31.3968,16.4771,21.8546,28.5183,24.4258,20.9898,20.4591,15.8505,21.6226,23.8834,24.9552,7.97272,18.0785,29.1316,21.3278,25.5875,27.0349,21.2335,26.8341,30.9736,15.5597,17.0196,19.2934,22.1911,20.6562,14.519,26.9937,20.2954,21.3061,21.2643,23.4712,13.054,16.5531,22.7479,14.1682,19.6852,13.6952,16.4686,18.6405,18.5733,22.7301,17.8302,18.6263,19.4861,14.5041,19.8657,22.5346,18.2541,21.0928,10.3468,19.3195,15.9117,21.4583,18.7082,14.3066,21.8671,23.0241,27.5483,16.5056,26.2356,18.1986,22.7183,21.8142,26.3331,14.9442,24.9402,24.9111,25.1192,13.5722,23.2039,13.7794,21.9604,16.863,20.7678,13.3784,24.836,20.2698,21.9956,14.8601,26.0579,13.8464,22.9716,18.869
17.183,19.6246,12.1351,20.1054,16.2088,18.2146,20.6672,20.4348,17.7045,16.1174,17.6501,13.1471,24.0845,20.7435,27.3185,17.4396,18.8755,18.3105,24.9979,18.7682,15.7721,22.11,16.6734,20.8551,17.7074,25.9259,19.7836,26.55,24.4919,16.5089,13.7933,23.359,24.0135,19.8675,21.2366,20.9658,19.2889,22.3981,25.2365,19.0064,23.6326,23.7418,25.8796,19.9893,23.9199,15.6077,16.1772,29.0307,14.614,37.1913,29.5235,25.593,31.9446,14.9345,18.7726,18.3176,25.7186,13.2133,14.7452,25.3786,9.08229,18.4822,18.7758,20.2683,26.8995,21.301,27.0292,15.7625,14.4934,16.6522,21.0522,18.9415,22.5304,21.3261,17.9446,20.5927,18.8275,17.6052,24.1685,23.9325,17.1888,22.8493,25.1402,19.8754,11.3974,10.3777,26.9933,14.8171,26.6797,16.6731,29.2723,15.1248,18.1457,30.2746,15.8717,32.6603,30.9163,22.2123,17.3235,23.978,22.3869,6.45715,20.0404,20.0332,11.6277,20.029,25.7455,27.1814,25.1608,30.6394,18.3475,17.6377,25.0417,16.7694,12.2479,15.0461,20.275,21.6168,15.6329,20.1674,20.9773,21.6649,39.4789,5.51224,29.0565,28.0674,31.9296,26.244,26.26,19.4968,9.1891,16.0315,29.6462,15.9908,20.2841,26.2469,22.5005,29.6536,25.0954,17.8341,27.2892,17.8976,23.3175,22.134,13.8537,19.9405,18.311,18.2432,6.22881,20.0984,22.94,19.1956,18.6181,18.8929,20.2686,30.5745,15.2443,26.1069,20.5087,27.013,28.672,16.3518,20.7007,31.9828,21.4221,27.6117,18.2851,24.2998,13.1356,23.9528,21.728,21.9912,19.0555,26.2154,15.5845,23.9679,23.7785,29.1806,10.1226,17.5059,24.7911,25.1276,8.83473,21.9038,16.5851,23.5771,15.413,21.0946,16.7671,27.2363,18.5132,15.9553,14.3356,22.0006,12.574,26.2407,13.0684,24.0509,25.763,26.8352,20.1622,27.1581,27.6613,8.88828,31.5593,14.4265,17.7899,16.2323,25.8986,15.6692,21.8323,20.1174,22.2864,18.1748,23.1418,17.6157,15.0083,19.0701,19.8589,12.9073,17.7467,23.4592,13.4972,25.0113,25.2188,21.7404,21.2534,17.6116,22.2643,21.8162,20.6528,18.0237,19.1647,17.414,26.7689,25.6585,18.9003,23.6617,20.7258,22.4552,27.4514,30.7887,19.7436,20.1901,21.3547,19.5576,25.8195,26.218,13.6887,16.6334,15.1353,23.5679,13.3452,20.3951,23.8864,20.8581
18.8662,21.8709,17.6979,16.4559,19.0269,20.7284,24.6632,27.6897,19.0439,20.142,19.9722,20.3624,22.3026,15.5774,14.742,20.895,24.7388,14.6458,19.0395,17.1629,23.1828,23.0299,16.8899,24.5086,26.2293,21.2091,17.2396,20.5334,18.06,15.8615,27.6938,21.8294,19.3942,17.5366,20.9009,21.8734,15.3669,25.7874,23.7621,24.7702,20.6812,23.5901,24.1267,20.2468,25.1542,20.3562,20.324,17.5205,25.372,21.3604,17.6381,17.4745,30.3663,26.9265,28.1715,20.8553,19.2906,15.4786,22.8733,11.9802,19.176,27.5594,21.2159,23.0674,24.6212,16.302,30.0073,22.286,13.0317,21.9018,17.4343,13.0698,20.9225,15.4095,19.202,21.6735,24.6674,17.1829,23.709,25.5649,16.5903,27.6603,20.647,16.9138,22.58,27.3548,13.8319,19.2069,19.3231,15.4867,23.243,9.5557,15.7802,23.6393,21.5915,27.9892,18.0204,10.1799,29.8386,22.8269,34.8776,27.7556,15.9697,31.8619,18.3694,19.1885,24.8754,20.2628,25.2003,19.5902,19.5773,28.3777,19.1646,17.0236,19.4154,11.5904,22.9078,7.64436,22.993,16.9838,20.0387,13.7596,16.7318,13.2975,25.7768,21.0285,13.6746,12.7574,16.4854,19.1785,7.93907,24.6237,6.89011,29.7981,19.6997,12.3675,13.3171,19.0606,14.3343,14.9194,31.7656,14.1489,28.894,13.9868,9.00655,20.7247,28.4212,22.4996,21.5096,17.5421,10.4299,22.6127,15.2725,18.1565,12.1036,28.7883,17.8316,16.6429,21.3427,24.9223,17.6312,11.0772,25.7927,13.1462,29.6242,16.1606,23.0598,23.4526,22.0128,23.4305,25.4147,17.6052,18.6483,14.4254,21.1688,23.4192,26.7683,11.4003,19.7278,20.2517,22.3519,28.6869,30.3615,10.5042,10.5252,34.2987,31.7175,21.8399,18.4587,16.6272,29.2884,23.8847,31.8747,21.901,25.947,17.6989,25.5649,18.1826,25.0922,21.3468,25.0568,21.4044,26.6628,13.7947,19.5466,23.8304,9.38067,27.4355,13.2987,20.5659,22.3789,33.6472,21.1216,25.4209,20.0013,17.0498,17.7168,19.775,20.7516,24.8545,16.2003,27.5008,22.0043,22.3756,19.1854,26.1027,15.6901,15.176,20.6222,22.54,20.8038,17.1003,25.555,19.5864,17.6849,21.0756,13.9473,19.6564,25.225,21.0002,14.8212,15.0121,24.2469,20.8065,19.0635,18.5059,17.5816,19.4922,19.2636,18.0501,22.9085,17.7823,16.7213,29.2002,18.5664,24.9779
17.3934,28.1555,17.888,23.4967,29.0576,23.1176,26.0012,22.1016,16.6912,17.6712,18.1504,24.3483,19.9512,23.4872,16.6893,18.6972,13.9559,17.0969,21.1569,23.0571,26.1594,19.924,19.6899,17.541,21.8315,24.3647,17.6465,15.6687,17.5497,15.3625,18.7647,23.2344,16.1893,21.2617,19.8611,20.088,20.1955,24.158,22.8022,23.5564,17.476,19.6865,24.7172,21.0038,21.3751,8.12188,16.8289,14.1153,27.365,27.2891,19.0921,9.91321,16.0521,24.942,10.2958,22.0774,23.7856,16.6384,17.9059,29.0542,19.3913,27.9497,11.6589,19.0121,9.27943,19.3188,22.6121,30.4231,28.658,8.8025,36.6579,18.3566,23.9273,19.9717,16.6357,18.6591,31.8711,30.4719,25.4709,16.131,21.3682,24.9876,15.4264,23.2015,32.0243,22.0391,18.6525,28.5889,23.0995,16.1143,22.5438,22.9957,24.2915,30.3249,19.6075,27.2038,12.7513,29.2611,20.557,16.1878,22.9184,25.7273,20.9618,23.8031,31.0032,23.6445,20.224,16.8806,13.5392,21.8229,19.5283,22.8127,18.4638,25.8226,13.4317,34.8243,18.9523,21.5069,21.5556,16.2203,26.1827,16.5951,17.8752,21.7761,19.7999,20.8008,28.8392,25.891,15.3597,28.0597,21.8907,19.9931,28.3689,22.4085,18.5791,12.7819,28.3494,18.4617,20.2808,14.6577,21.9665,18.7033,21.9688,26.5737,23.3496,16.6725,26.8619,15.4457,20.9209,10.9854,27.312,25.1157,17.0125,21.0619,12.4205,20.0385,28.5892,14.194,19.9517,11.6124,31.2897,23.7902,26.2188,27.1586,26.2306,29.866,22.3062,21.085,20.2041,25.1093,27.0796,24.0554,21.8156,16.1405,18.2468,12.2571,26.0358,13.6199,20.4623,18.4572,17.4507,23.2083,22.2391,13.5809,21.8287,16.3064,19.3588,13.9198,19.4983,18.6445,20.6006,12.6469,20.3651,19.6423,18.0645,19.9559,25.6385,13.7984,24.5063,19.9318,18.1408,22.878,26.1338,29.352,25.3301,31.48,17.6453,15.2676,21.3446,24.4502,12.5889,20.3025,21.0754,14.2167,28.038,12.7991,18.536,22.2409,25.5502,16.7839,16.4525,26.1974,19.0925,18.6357,21.3416,24.6976,22.4581,19.4783,19.5643,22.2717,25.2807,20.546,13.711,16.5815,23.1045,23.8213,18.8603,24.1914,16.9362,20.8512,14.8437,24.186,24.6875,22.2435,25.3754,26.1091,17.6177,25.2347,24.5842,19.8548,25.2763,25.3364,17.7172,18.5664,19.5977,17.9157
18.4422,19.9229,26.0598,16.2157,24.9529,19.2355,24.1256,26.0709,22.7125,28.7548,24.9571,15.8398,22.8157,21.9147,25.3519,20.5755,11.2018,14.7752,24.1544,19.106,21.5345,23.443,22.3847,19.924,15.0086,20.121,21.3337,17.1937,15.8431,15.1801,20.059,22.5182,21.5388,17.3119,21.1419,20.9887,21.8084,21.1272,18.934,22.3424,20.6122,20.5538,19.663,28.8953,22.7481,29.5484,21.7152,15.7409,23.5312,34.4251,21.1459,16.5952,20.9701,20.0391,5.74031,19.3277,25.9902,22.7866,25.5514,20.8514,30.654,16.7412,12.8375,20.2402,25.5869,19.1121,13.1659,25.9362,21.3166,29.7551,21.8308,18.8588,27.6469,25.2858,12.8674,24.6595,24.6766,15.8685,25.9298,17.0402,24.6082,10.6235,10.8221,21.4716,17.6776,26.1812,27.0326,24.7302,12.6682,8.88908,15.9277,20.7017,24.1956,5.36335,18.9154,31.8713,14.7229,25.4752,15.5379,23.5715,29.2401,14.2044,22.3558,17.9551,36.3987,32.158,18.7769,27.5214,17.4285,18.916,26.5624,17.4113,22.0965,19.1476,29.2891,26.0696,22.8102,16.1989,23.8669,28.232,13.0284,17.7572,20.6038,19.4143,13.8591,17.1738,25.4024,25.6941,31.96,22.2997,18.8716,21.6997,24.1255,19.9114,21.3349,20.1954,14.8687,16.1665,22.2173,20.8406,19.9223,24.5053,18.4829,16.6907,29.4559,22.2865,23.7065,21.6001,20.2171,28.8091,20.4576,22.7257,22.7458,21.1604,19.2717,25.9461,26.7646,16.9538,17.4847,18.8157,26.7407,24.2242,23.4313,17.1812,17.8469,9.85947,23.3588,25.2655,18.2957,27.8379,15.7926,15.6577,21.2039,23.0546,19.3282,17.8375,16.3793,32.943,21.917,20.0466,27.1552,25.4725,21.4731,27.182,25.4157,20.9881,14.8823,13.9821,25.8154,5.82324,22.2685,22.243,18.7989,21.2372,25.2318,17.0174,24.203,23.3871,18.3637,31.3471,20.2063,20.0587,16.8907,10.4809,20.6487,19.7828,13.1149,40.1889,23.021,23.4606,15.2361,24.3975,19.2665,20.9681,16.7584,18.2736,21.7108,20.4097,20.5841,6.97094,22.5918,21.7444,14.3299,20.9831,32.9058,21.7414,24.4655,20.3869,26.0015,19.1193,18.2096,19.5145,14.2564,27.167,16.6311,20.3076,23.603,16.164,24.6827,20.9133,14.2467,19.0767,12.2655,14.8134,26.9563,24.6889,30.5571,24.2708,24.3632,31.2736,19.4446,25.5049,22.082,16.6357,15.2329,27.6654
22.2522,28.0307,23.8561,18.8418,20.3809,12.8859,24.4024,25.4249,18.2343,26.8096,16.7752,17.8591,24.6637,22.8938,23.4187,23.0298,16.2747,20.3831,22.1798,22.4273,23.2145,24.758,18.0416,18.4119,21.9517,15.683,23.968,20.6694,15.2386,19.2957,14.7225,17.5832,23.6512,15.8061,23.1813,22.1985,22.3238,24.5484,19.1581,19.3231,26.8377,18.306,27.6033,25.4125,11.3288,23.3695,31.6382,10.2875,20.3174,15.5773,19.0361,21.3263,10.9892,17.9227,18.113,19.9544,23.4379,23.8659,20.6163,29.7997,22.4289,23.0162,19.5578,20.0322,23.3091,19.4625,26.1574,15.6171,29.8006,12.0481,26.9907,18.8979,17.3602,26.1628,18.614,12.3445,32.2252,21.7201,19.623,16.1646,14.5203,17.1278,23.0308,26.2233,16.246,23.3273,31.7391,32.1816,14.3079,21.4931,17.8508,32.3883,28.3246,15.2361,0,20.3649,12.8294,21.704,18.8656,29.1369,22.2166,15.4656,24.2504,26.5628,18.4039,25.7753,20.8845,22.0085,17.9803,25.2504,20.9418,19.1762,17.6245,15.6277,16.9417,24.4117,25.2118,17.7335,29.4125,20,9.56114,23.63,15.158,16.9226,24.1451,2.25609,25.2888,19.8586,32.7066,16.8649,21.7043,13.8511,18.6152,25.7884,18.9801,19.6793,14.2742,23.6491,24.0927,17.8136,24.3409,20.542,28.2925,15.1659,8.19956,24.6266,31.4971,16.0387,19.2654,19.1321,27.9237,17.5335,12.9751,20.8719,18.2775,25.3969,20.2576,28.1577,27.3678,17.9811,24.2052,28.3154,14.6195,31.4095,19.9466,30.0788,16.9102,20.8928,17.9745,14.1343,15.6289,18.4199,20.495,23.2778,12.1666,23.1872,14.3133,16.9528,22.6336,16.901,18.1512,15.8048,16.2091,21.2041,29.6574,25.4523,23.9642,25.3969,19.2596,23.3084,21.5348,23.9169,21.433,20.1023,19.0585,19.1893,17.5348,24.8892,25.3238,23.6302,21.0015,15.9929,31.9651,21.0888,10.4905,24.003,18.9085,29.8698,23.7861,23.8146,17.5082,28.2538,28.3165,15.9538,24.0338,14.0495,25.9631,24.3689,19.1353,17.351,26.9921,18.7972,21.5693,20.9611,22.493,23.4559,18.135,23.0484,26.8963,20.225,29.3188,21.0976,20.5102,24.276,18.5822,19.1952,20.275,22.6248,23.8158,20.9278,24.5972,23.2878,20.0506,24.8116,21.8608,26.7988,21.707,22.9942,22.4246,20.4815,18.3001,19.3695,26.867,19.0171,16.7039,11.7514
21.6427,17.8438,18.9912,19.355,31.2478,27.2592,22.3222,23.538,15.5407,20.5516,28.0856,19.8173,29.6171,15.8194,11.3952,25.6689,22.1712,23.9064,12.5505,20.5321,22.6437,26.7196,29.3381,23.0434,24.3891,21.7453,13.0001,25.6181,14.3896,19.1897,25.0262,19.8391,21.9762,23.8061,19.8458,30.3855,18.9454,19.3977,24.2762,28.3575,21.9836,26.3981,21.6506,10.7798,12.6588,20.454,21.0843,22.0097,24.2182,23.0405,30.2665,23.4729,20.1122,21.0202,25.2809,20.9841,20.4154,13.2671,20.704,14.1081,22.3713,16.0914,20.8901,14.074,21.8462,9.36533,33.7836,13.1451,16.1729,20.1041,24.9678,20.2002,24.6107,15.4212,27.5464,19.5946,16.383,31.1455,22.0693,12.8569,16.6517,22.4205,23.8382,13.335,27.3452,13.6614,21.1097,14.1557,19.2162,25.6095,11.7079,17.7067,20.859,21.4213,15.5761,14.4434,18.1166,18.6102,25.3276,17.9322,18.846,12.7147,24.7775,19.967,19.8762,30.1896,24.146,15.4704,28.956,17.3576,10.9526,18.534,14.4385,26.095,8.61541,25.1924,19.8265,22.9456,14.5226,35.8601,18.0778,23.9894,23.5219,28.6181,19.6707,10.2778,25.7422,20.4189,28.7327,23.9427,25.5317,15.8856,23.6575,16.8494,26.2411,13.3364,17.1058,21.4163,9.15556,23.9837,19.3601,17.5174,13.7293,21.9989,12.4436,27.2436,25.3847,26.2512,12.9666,32.3781,15.6356,21.7646,28.8041,24.3396,20.6662,15.1781,34.5046,34.6618,23.5544,21.6605,21.8169,19.557,23.1006,15.8702,20.6033,22.0128,16.836,19.9153,20.7689,24.9779,27.1691,15.8382,18.8893,14.8417,25.6621,17.662,13.569,22.7093,25.8632,17.3656,25.6565,31.6078,26.0261,22.7943,24.0414,22.8564,22.7723,25.4105,18.4544,22.1623,16.2577,24.6686,25.4,13.3018,20.6623,9.47607,20.7571,19.5846,25.3618,23.6719,18.7162,19.4063,27.9205,20.1062,35.034,27.2042,23.4975,18.8248,20.7876,24.5507,10.4679,36.9987,15.7493,22.2263,20.8788,19.2084,26.3203,29.7074,16.8897,26.0996,16.8324,21.9415,20.4598,27.9994,16.9639,16.9238,25.7525,23.7754,22.6182,28.8266,19.9395,17.0676,23.3589,21.503,18.7609,20.056,21.1478,19.0021,17.1273,24.0655,20.1011,26.765,21.8133,23.133,14.7953,24.4927,17.2612,27.7264,26.6058,23.5999,24.2369,21.2657,28.4615,24.7677,21.627,20.3387
24.8848,20.5233,17.3045,23.6809,16.1411,21.5081,19.4557,25.301,25.1093,20.6644,18.1881,21.7453,21.4637,22.876,27.9834,24.8948,19.6794,17.166,16.1318,21.6706,19.6283,13.7042,23.4475,24.7328,21.5055,21.6367,21.5064,22.9481,17.8044,20.9425,17.4361,23.6482,17.4652,15.6226,19.6463,18.2861,20.6961,20.2311,19.2983,22.9053,19.0058,18.6895,21.7105,18.1805,18.6894,24.009,17.9938,21.3228,20.8659,15.7133,19.6537,28.7452,20.1663,26.5043,10.9643,21.6248,26.4242,24.9799,18.0106,11.0006,19.7726,24.5385,24.5985,27.3449,20.5621,27.4628,14.399,29.5485,31.0328,15.132,24.3326,16.913,26.8122,17.2165,16.8807,7.81784,25.0943,23.8769,14.5957,25.5378,11.7834,14.0465,28.2905,27.3231,25.6932,20.6774,15.7937,22.4997,16.8331,28.2603,19.2983,10.6706,15.1511,22.3862,18.0546,20.4251,25.997,16.5321,21.9888,23.7301,24.2529,22.3445,6.96913,12.3603,27.9014,17.3438,20.341,22.5983,18.0144,28.059,16.0379,18.3382,26.6968,14.0021,9.16277,15.5452,29.8376,24.0972,26.2427,20.0883,18.2514,21.4371,13.872,27.3777,18.9858,26.7468,17.9161,7.6626,15.2746,20.4298,22.2052,24.5148,13.4923,27.7803,15.8522,17.5925,22.5433,22.1397,18.4313,27.9377,11.4197,17.0536,10.0747,26.0518,29.0905,14.2128,18.2213,19.0762,22.3983,24.5557,21.2022,33.0081,12.1409,20.3167,11.8694,28.2492,13.79,21.9388,20.4505,17.5077,13.5386,14.7912,28.3983,23.243,22.7133,25.7264,18.1164,11.7511,29.007,21.029,21.5002,21.4488,8.20532,29.5646,21.6252,17.1832,31.3875,12.9339,15.3068,20.389,12.7537,24.6885,19.1892,24.9951,28.1495,17.1591,13.3849,19.0708,17.0536,25.9774,23.4003,14.0484,24.094,23.2354,21.2876,24.3948,22.8587,19.8257,11.6571,22.0251,16.5706,18.1455,24.3318,19.8124,17.4455,20.131,23.0581,31.7626,15.4808,23.9811,24.0159,23.172,25.2396,21.5976,24.7064,18.2414,12.7808,20.6559,29.7961,22.0207,28.2213,23.119,17.8874,21.1146,20.1546,17.1441,24.3865,16.2702,25.9197,27.8151,22.2857,25.0669,20.6291,17.6661,23.2283,24.159,25.5273,17.7766,18.1067,23.6949,18.9663,23.6033,19.0585,17.1992,21.4462,15.7537,18.8049,23.8675,21.3011,19.703,25.0347,12.5001,22.6338,16.7378,26.9476,10.2836
18.2811,25.2877,24.7915,19.3625,22.3447,18.92,19.6102,22.8829,15.1998,18.9315,22.4128,16.7364,14.9243,21.9208,21.3347,22.8591,19.8552,23.2307,18.1684,22.7805,18.9332,28.8049,21.718,24.5694,24.0048,23.2918,19.2511,27.3852,18.1701,18.1684,17.5603,22.1333,18.9368,8.81023,22.5432,21.1986,18.2532,16.2554,14.4119,19.2889,29.6507,22.0368,19.4447,22.5653,23.5835,21.5425,22.2439,27.5433,16.8309,26.007,13.0105,25.8482,19.4425,28.0736,18.0264,18.9021,21.3247,22.9275,27.7436,17.6888,28.5297,19.0569,19.3101,17.0146,22.4616,19.508,17.5363,20.715,14.665,19.4994,24.1814,12.1108,23.2356,22.9943,17.4396,22.9787,23.7228,31.6843,16.2964,13.564,18.2222,21.9027,15.5557,33.3704,20.9897,16.2225,19.8211,22.6842,26.6815,17.3668,25.3523,19.7569,23.9492,14.9629,21.6426,22.0222,17.4543,23.319,15.8009,25.5118,18.2814,27.2402,17.3516,20.3035,19.6672,16.5267,32.2803,22.1778,27.3894,22.5936,24.0838,18.867,25.6048,18.7927,24.7891,21.3826,16.4853,22.9318,27.5665,20.0697,29.095,32.0956,16.5022,26.156,19.5756,11.673,11.638,21.6625,12.6363,24.1558,26.6849,18.6375,17.5839,23.0196,15.7931,12.7766,13.5658,21.0722,23.0945,21.5994,5.86724,22.7324,26.0629,20.3073,30.569,19.1922,12.9893,20.4136,16.5436,25.8196,22.382,16.4572,31.8426,21.763,16.1471,26.9037,17.7334,14.7834,28.812,23.4166,22.7142,22.7835,24.421,18.718,21.014,29.8271,22.9516,23.9537,17.6194,23.1854,20.9227,23.8839,16.2004,17.0309,23.1173,22.3397,24.1993,20.5414,20.8291,24.1906,24.9414,13.8101,21.2263,14.8561,24.0673,22.5763,21.1498,16.2782,23.6009,28.3608,16.9786,19.2757,19.6683,23.6484,32.719,19.6164,8.08804,12.0799,11.1126,21.211,21.7582,20.4433,17.3097,13.5402,21.0335,16.885,20.5635,14.7777,21.507,17.4934,23.8831,22.7828,23.7996,12.4192,17.1687,27.8385,16.0205,23.7217,25.2219,19.3993,22.7777,23.7704,21.8292,15.4062,23.7447,27.8624,29.6733,14.9395,23.2666,20.9201,28.2448,24.4966,15.7855,23.5612,21.9747,18.0258,22.2696,22.1534,25.7749,18.0359,17.3156,21.2368,16.8882,14.3116,23.4376,25.3062,18.6061,23.1991,23.8236,23.2657,25.7023,25.0902,20.9983,25.747,17.3905,23.4651
29.1087,19.9723,23.3283,25.9916,21.6518,18.6143,22.591,23.6335,15.204,17.7941,23.7953,23.4218,17.8439,17.3666,14.3124,13.5457,10.486,25.3512,16.7762,22.231,29.3177,28.7491,21.5766,26.4545,22.3513,22.4351,19.3678,22.166,25.3719,21.7121,20.1354,23.5759,25.5504,20.7379,23.5266,19.3977,27.1853,26.0004,20.5954,23.0831,19.7188,26.5883,25.6146,22.2271,19.4411,21.2025,24.8564,26.3741,28.1373,6.60564,19.3808,15.0348,21.478,19.4714,31.7874,22.8151,26.5327,20.6414,21.8531,28.4599,25.5554,27.9293,15.2228,26.1685,25.3795,20.0045,29.2679,17.3157,19.6545,17.9735,18.7007,18.2861,19.2704,23.2513,9.66773,16.7416,22.2392,16.996,22.2726,17.6841,12.6614,22.0877,29.5071,13.8314,18.2052,24.4291,21.6458,27.3931,17.4101,19.7435,32.6675,19.5494,27.2838,15.3729,27.8753,18.2037,25.6908,27.3831,13.4658,19.4775,19.1464,18.9389,36.1932,31.1813,17.6135,20.3954,22.032,11.8194,18.5557,24.2276,29.5554,24.7141,17.2601,22.181,24.7221,18.3644,12.401,23.6047,23.5108,19.5498,19.2955,23.8866,19.8657,21.4116,33.6681,22.1052,24.7611,19.3145,30.5363,16.2327,25.4413,22.6644,16.087,19.8457,29.7449,11.6653,23.6015,26.8158,16.4589,25.4017,22.644,23.7258,32.0211,15.4728,23.6606,15.1337,12.9144,26.9127,24.2152,15.3292,28.0183,22.277,24.6794,27.3446,31.0725,22.0236,29.0076,20.6238,19.8884,22.3025,21.0164,21.9874,26.9234,21.0614,13.0626,19.2377,18.6446,22.17,16.5981,27.3095,21.312,12.9055,29.7034,19.1212,25.8547,16.761,12.7515,17.3339,21.4514,13.4945,10.9356,7.51313,19.4382,25.3495,7.79473,39.2011,19.1015,30.1263,29.409,26.4308,11.8305,15.6354,25.6797,17.349,11.9021,24.2726,21.687,19.8607,29.3222,19.0631,34.5933,25.1649,17.6308,19.2244,20.7443,24.1299,27.5813,23.3008,18.2697,7.30781,23.7875,18.3416,22.4889,10.7535,24.0071,22.2952,27.8994,18.4928,21.8161,15.5133,23.2119,19.0423,23.1847,23.8062,21.6108,19.4949,24.1327,16.1112,24.4898,15.1415,21.151,17.0717,22.6241,23.9678,19.1585,17.9508,25.3904,17.5753,20.9956,22.4979,20.7384,24.5143,21.6851,22.4689,14.6169,20.5558,18.8274,24.3779,16.3221,32.4672,23.7942,25.4558,20.875,19.9555,24.5048,26.174
