107626,153868,64803.6,286467,195591,184406,162377,92236.9,345435,150478,213631,213305,222704,221156,136163,176372,125122,29502.4,237031,173595,157290,218555,124322,365158,266902,106488,354937,230679,72004.4,135201,448544,198370,108879,70119.5,262532,205224,168031,161296,242699,306017,241344,268808,112912,92200,189494,313499,166429,156128,135096,262773,240942,89634.2,245940,201592,172817,318418,216642,99436.6,140631,108706,244126,195962,45344.7,168657,205994,51082.6,272455,126974,381628,202894,66326.2,218797,389879,117059,152930,222893,143810,160301,127076,56790.9,90096.3,176511,209898,173945,107091,127426,246747,594083,370377,321106,158324,313743,237632,189546,226041,145906,207425,326031,97338.6,127176,308935,326528,60424.9,471942,179526,116728,185047,61939.2,77196.8,258404,248022,277634,156823,201528,51038.8,209849,130688,389171,133969,183555,177306,140251,197542,199447,97028.8,244948,82836.5,236996,248462,195227,214907,118287,281279,117387,123766,86844.2,176856,453333,103464,28602,48896.9,202317,123646,281556,220372,193794,108945,377530,111091,31768.2,140369,251656,96416.4,132288,279215,399053,298069,197109,355359,200014,195534,360745,273735,58014.6,135653,70726.1,170487,320379,67139.7,308032,81127.7,374344,49964.7,124358,268421,255514,56758.7,327634,165836,256178,265343,47522.6,162905,308722,140539,142856,144225,138660,84488.8,84442.5,58967,173091,415227,136801,63373.6,161185,256575,45892.6,301442,229857,124368,351835,175528,205223,538420,90106.2,256034,147428,289348,54163.7,112436,116648,88225.6,194124,108765,330176,146614,236683,246868,67746.9,323373,68753,265582,592436,336804,218833,244039,54840,189404,398929,260088,136171,120526,167649,324906,171510,186499,111187,180350,293899,278886,122988,287823,57156.3,149548,303849,345784,324647,416422,361239,131955,136432,116194,186013,263886,361572
250064,230489,283027,108820,176563,232828,340059,170431,265179,93927,414786,245894,418706,176262,125190,165109,186783,129701,163241,338798,251751,124223,138820,279475,60152.7,272121,205234,289284,50096.8,119499,54764.4,82349.6,233063,470652,89457.6,170266,134393,180882,75510.2,164032,256656,246833,122468,153789,249750,126982,284600,143502,167703,71543.3,58619.5,143946,215026,361044,136723,155102,159236,103190,232488,274778,86101.4,187633,56597.2,110443,45268.7,297775,202267,279189,488059,228286,187562,32515.3,207882,225737,204028,86244.3,234886,395197,320417,203074,142345,137542,271552,139847,254671,71122.4,263517,431065,86149.6,223017,27603,261879,240922,81093.4,90151.9,250564,232859,246893,241905,296462,173751,170737,52809,156452,188312,133195,46110.7,365930,226213,248515,239607,108402,156317,445132,212172,156898,37667.5,226111,95733.4,434643,137010,186137,133753,71400.4,148914,133978,128663,121971,155046,29643.3,250875,283839,308492,293162,147119,177414,249870,215540,125304,25265.2,89973.7,159038,109033,162198,160608,414878,255326,212083,178369,114273,404542,78657.4,153148,232707,148489,225205,89241.2,458891,180934,84441.9,97503.2,108454,240439,293554,376835,144892,174742,305515,111189,63272.8,211781,51299.9,99102.4,227084,332753,351674,225035,266430,320895,217402,286999,184518,288400,57014.3,120648,125287,31241.5,34596.8,176385,340929,128950,60788.8,354180,437951,252168,251146,322423,128187,55991.5,114734,191631,225873,588552,27177.5,283190,178572,125118,351832,71193.1,386014,250827,217954,382140,122562,133831,199570,15421.8,273159,96635.7,165442,136902,202202,93292.4,70214,173259,236261,259376,146157,35499.7,142766,105195,393131,296928,259945,30161.8,327932,276653,146203,70916.3,25216.5,176142,137215,132348,48179.6,225256,216339,178034,197599,232191,251116,143746,273022,413576,226866,128923,272460
145677,145182,339635,153263,279509,82427.2,68326.8,232176,239545,218230,122668,337673,259161,265692,107313,44062.1,166000,81091.1,213607,134916,277832,113834,215059,176715,175910,202761,309358,161602,314396,236982,99196.7,219247,202152,36192.3,256901,270685,470175,41686.8,90756.2,191169,143144,202962,90850.5,182977,46600.4,119417,174916,242008,289038,312430,276807,173850,233386,174776,294227,406745,168829,145414,280541,304662,174816,200897,84910.6,395365,384344,181571,252301,82505.3,327028,211659,8029.9,179398,349989,170903,47861.5,171477,58457.6,15731.4,90630.3,108627,109990,140940,219267,150417,455908,303637,152929,118373,138794,198118,167734,55486,126856,94761.9,99309.7,120172,128043,199893,238975,222703,145005,186710,170648,51229.6,151140,59259.6,351328,194719,144091,244327,211257,216701,172265,202611,50407.8,169576,39183.9,331199,311146,168392,135745,142177,369881,380395,287500,204045,287836,309225,69717.8,53636.6,159514,224643,232457,228154,128629,559782,319798,38365.1,289662,140400,250246,235314,154927,351250,247003,198671,226979,240105,276731,101964,464094,46237.8,224740,91339,17869.2,113664,270478,271127,158589,479012,409706,237863,173596,353915,149845,137627,231520,66138.8,242257,61789.8,181345,173951,117911,119524,46395.2,360715,304098,370915,218499,340249,213940,119686,60355.1,179407,153237,224773,109367,123822,53434.9,71504.7,144417,186823,272061,40646.1,223611,82227.7,246342,88407.1,279826,51916.6,190778,331775,291031,370482,10121.6,254422,193708,35266.8,171791,150515,29748.1,195500,144579,341637,88852,154924,319972,42938,296292,86569.5,225796,233281,26475.3,305398,71266.6,188286,249365,432388,134972,261052,159903,268823,222058,79357.3,464993,107130,153156,153706,56162.4,277990,213816,320061,129034,381588,111394,269956,151137,279754,244707,226246,61002.7,108878,260190,420098,139972,267221
146200,333104,33127.4,193521,211025,309830,156069,235400,232781,85567,370219,305254,169646,306132,246098,307274,109130,29573.8,457320,157019,187746,53494.7,205204,74475,194740,184751,61134.5,244279,125665,268771,165134,434782,207518,308299,217715,136948,149519,212582,218565,201248,299726,408809,357221,124116,266998,273142,284704,213310,107162,217986,26171.1,291633,329560,75177.5,176755,33932.7,209354,258556,97572.9,270466,329177,372824,164170,122210,102696,323739,189859,210898,143629,49601.3,302168,215403,154479,392663,35648.6,166916,263847,122498,274440,155688,329760,81354.3,170128,244611,257728,273819,157773,407359,212924,79180.6,176870,298043,170971,426897,133932,121306,139208,282041,162465,142826,329822,202797,144227,116087,61539.9,286710,223754,178776,210136,198316,203975,238131,271281,110800,226743,119697,47365.9,533130,132699,204501,77679.3,108479,207085,172443,13232.8,262860,187527,249988,65058.9,208751,58232.4,222448,281348,166365,114779,162441,285215,519861,290516,71606.3,40490.5,552453,456548,176372,141910,236744,285904,91495.9,95828,215068,263596,84542.2,354722,264365,203721,167467,91805.8,274557,217521,192396,57223.4,197754,123690,468935,231377,35276.9,213498,382650,193592,292032,77351.5,89339.9,130380,140951,228109,183674,175570,72422.4,221608,270692,162497,209986,155223,86555.2,342851,192478,322864,243272,74782,211330,198077,268215,106830,150729,161735,128978,294582,150275,226736,162406,271878,247254,282027,348581,652593,64452.2,308344,79837.4,155302,111345,183322,303477,382764,156050,162999,21172.6,184217,96132.7,129198,243619,49809.5,365331,65855.1,128501,237497,94681.8,246825,202913,188535,104687,316213,209722,214427,129028,158197,189281,122053,116491,150700,323746,133366,338501,125467,150160,98772.9,28057.1,200398,156433,228354,47674.2,339490,107873,262660,207762,10295.9,86517
293595,74927.6,35000.6,139866,126430,228611,210487,217261,315200,201421,441469,76762.7,230934,172702,251420,124779,419315,252496,443810,156449,133435,237701,227617,247367,299399,275531,197285,92361.7,305923,159927,127443,171386,126308,111143,353202,266246,87918.5,67817.5,267086,252686,118678,197910,21858.2,195581,260352,200982,116340,254057,176542,202641,270591,358315,274801,182458,134185,231258,256746,110531,300434,71153,331238,30655.8,229965,149724,319260,108501,97319.8,198298,142644,424233,225790,103020,309781,117706,81354.2,239615,7016.91,142534,241799,126229,202191,92786.2,152060,218508,110342,160314,238540,240489,274231,94870.1,73925.9,273968,206997,201063,325603,395253,91195,218454,149700,282047,156400,240660,151816,155975,308318,309016,61706.4,369367,222951,210684,101458,203771,354779,209376,137913,139089,184266,274079,254606,153285,144616,244477,274615,157156,332291,129810,202732,197963,178923,18369,166385,169770,130489,30104.9,49355.1,263557,415282,62384.5,49816.9,256137,153643,60043,257834,95830.1,97941.5,118134,158521,165058,258118,73231.7,198387,189476,150086,285665,155907,152738,366467,163748,263495,99338.7,128699,57853.1,80882.2,252561,229169,234049,105197,184435,283930,252874,116765,113882,206942,107657,212488,237510,338312,158237,170475,196751,33439.1,163683,238619,119198,194220,337382,79190.5,267317,292653,251417,118991,78767.4,137621,77137.7,235788,93392.8,465035,220504,222927,100125,209705,380870,118242,181002,278681,73220.4,399473,281366,130111,176317,215312,76028,140740,138705,182398,201628,187530,368225,326329,230135,269882,90310.1,210884,237280,302525,67367,276849,268492,161733,177286,117173,300803,77885.8,112102,90430.7,116190,282720,202578,169745,336141,212381,289892,325540,238441,404317,162119,96787.6,120232,365307,24223.9,46297.2,77210.5,133572,42825.1,197277,244769
75784.7,80285.1,232607,145353,116916,253997,136740,169881,148463,191698,151184,424239,54226.3,116283,300708,290756,203014,130110,311135,124053,157567,48967.1,126936,88698.5,327445,30564.3,201838,86207.3,252075,69807.8,213019,155080,217330,115074,255609,158814,196760,53194.5,325995,179668,324956,266283,212561,124999,103836,82765.7,199182,307959,252843,299174,194534,307464,211850,291319,246153,338329,126296,96693.5,341776,83560.2,203922,264323,190405,55587.7,183186,439144,21195.1,227247,139623,236290,190116,130862,168018,249842,168171,109662,74610.9,240088,313733,349938,186620,78366.6,256120,198358,223513,234744,134975,179938,200152,101368,190470,270912,216926,270184,80797.9,85385.6,96518.5,161809,87391.7,182066,260481,362633,197656,181351,383191,216449,216059,326827,208502,183002,215868,264888,390076,177281,124251,118185,210860,214312,290892,73568.1,251918,166198,192390,197879,147256,101089,382217,63182.2,106277,184263,294998,192163,249233,55970.9,135617,57126.8,163533,8633.86,261453,137340,156848,128756,127953,297932,115439,329239,186433,251655,251774,279788,212549,51281.2,285765,170799,244106,64878.8,246834,106076,164435,280232,307073,160466,388504,344051,203110,49369.4,45669.9,240854,312324,150569,176066,427367,443582,109621,206099,85376.5,134443,54662.7,266855,129283,174677,99669.4,138368,251197,219893,86986.7,388750,110497,460329,302823,381261,279974,206873,171454,101292,170415,146963,216171,229322,255119,147596,79346.3,320164,130536,247045,214585,84536.9,65428.5,174767,164760,185724,134672,170586,150449,346749,133502,273301,147042,248998,341820,214159,89512.4,108666,206648,236997,61749.8,210816,56549.4,221948,31245.6,114576,269651,177884,286606,77615.9,331262,74697.5,201112,229298,78515.7,171491,260175,177397,175181,231225,85963.4,83818.9,199280,223978,82941.5,159356,175725,236982,514661,198700,265953
69460.1,322967,68796,106455,264314,212123,23182.6,146257,234260,91234.7,231869,328275,17850.3,110754,125879,46133.3,291550,68103.8,114530,115486,257796,215760,223804,304040,295444,58591.4,229314,62537.8,230266,253052,201622,316204,194336,223363,33028.1,190382,103142,75973.8,172337,348957,88369.2,136265,235014,261505,126363,339519,148413,92028,209579,267283,29274.8,221332,55838.7,281646,144505,210509,112992,225780,106561,117438,221299,349104,200386,127747,165081,276698,324289,170786,211662,178806,68260,119056,279111,369827,236476,297172,77578.3,287071,97819.9,285227,187372,180828,129523,120015,271025,238667,174384,99691.5,285096,74636.7,117737,203468,347506,168164,302691,158843,204939,155747,257800,156700,233252,206292,164371,194374,43124.1,184559,226485,143298,142825,88252,196365,138917,90739.2,73994.2,156022,124278,145337,368456,240146,323748,430780,63423.7,121612,129003,50082.1,21259.6,369613,96830.2,107707,82885.4,45601,50513.2,79099.9,314645,168026,381344,210778,267645,46085.1,224973,151985,138167,129604,167416,432158,161045,182153,142700,168736,393955,294835,130330,145181,58778.2,194364,68828.9,51113.3,6168.62,415529,68495,53158,133830,261675,112794,113029,122797,111620,158409,265674,147013,243606,230354,103476,151922,398667,320837,189222,126851,236410,242074,241162,253443,167805,196785,185987,186431,127983,307863,411014,166350,267315,154030,90949.3,164452,310311,67816.6,104734,303474,334560,324935,44799.1,90602.4,191450,151021,89770.7,395107,166880,167033,442891,293907,177649,238076,181035,19606.1,460777,119791,444759,81375.5,64862.2,188453,37840.6,161247,21290.9,161697,162712,289064,242275,121722,197041,191692,162373,124715,163524,419827,188821,271995,127529,111188,276401,333791,123330,266269,169551,75165.4,198547,176996,156141,294844,93621.3,203929,139127,153299,175821,220833,111224,145517
216228,318148,191811,114791,260085,160572,314463,168043,234635,67138.8,270458,98983.2,266492,90163.8,102535,232581,160352,96609.4,88309.7,20276.7,122843,169515,191264,149433,211363,155740,165657,188254,22365.1,35357.3,178963,206134,371800,53416.9,187886,207035,197544,217570,357249,157826,171719,185363,233214,82185.7,207449,75222.8,135935,311249,111452,14801.5,40039,242686,181716,207700,173091,164999,253554,116513,158821,241125,137590,88325.6,67099.6,248355,158943,237211,119535,344169,336908,71456.1,175951,232129,333932,166306,349244,160632,159069,223937,199540,64110,352100,208414,190370,276625,404734,102358,164456,153554,287999,249199,167620,304870,155743,204446,238176,120520,19338.1,128535,233359,94376.1,314430,294225,296196,294206,460877,165113,277994,149276,113428,242167,293645,117507,216921,137552,272535,600673,239888,279003,427794,256212,292239,86254.9,127682,383674,290051,172152,284499,149297,228710,201202,85177.3,73464.3,356176,174112,166677,164453,215133,360708,202595,78748.5,173641,188112,264997,68215.4,336588,179464,177240,188861,199317,364555,315336,147194,265135,105590,354069,228016,33196.1,178993,92259.1,318633,177692,100038,138142,154861,54159.3,124711,43699.8,187375,395410,296206,333556,131484,165563,330664,270381,30182.8,177398,94794.1,62121.6,168443,224447,129518,171192,335918,527076,84505.7,265414,118269,91405.4,254787,357543,291063,241729,75525.8,284206,157527,191894,384414,66963.1,288278,180480,110765,207420,202883,251650,46880.2,228309,139063,64976.4,212539,251378,184666,188151,79589.3,268233,64521,413351,145304,211450,412239,130873,98265,137455,195427,248940,357555,221104,205249,123016,63888.4,328198,252267,233065,60961.4,335510,46802.2,359182,328154,168803,230397,91649.2,315478,385854,82032.9,258872,193961,170943,182870,404043,287762,91976.2,95962.6,197474,75856.4,161264,75681.8
59182.7,250255,391565,103010,316404,185351,431098,227709,376923,131944,249042,139110,493323,77654.7,137836,151375,339075,171852,87612,69220.4,367302,218577,260420,84756.3,483331,257666,212102,297188,267984,142510,166545,27379.1,141310,211445,196210,336611,44038.8,209364,134318,146386,21576.2,132420,346193,210521,122823,71591.6,307358,135845,67978.2,73361,60898.6,194718,317429,54878.7,364681,297847,159292,512467,329916,392244,171729,484737,261720,57177.8,416753,233569,137891,138505,357311,116657,317986,280133,214041,223700,108958,87622.2,153102,232855,96789.1,271898,142400,221697,161398,118702,127592,46341.5,540868,45626.8,171255,246727,217727,172644,92500.4,227410,251114,166605,223736,318434,58152.2,263213,154086,184902,190061,307858,83062.9,238235,308490,171421,205693,139084,270744,47813.3,104566,335549,41241.3,120678,22907.2,300052,526151,200611,351894,106322,140941,37682.4,240134,253774,328094,166661,316218,221997,109583,89642.3,327811,172782,351661,139741,106870,147361,151937,276596,120780,173161,190306,255007,122661,202025,103963,224661,222139,302363,154544,74420.6,131947,218236,126193,118581,224780,251860,151610,71519.2,140452,322479,291556,150715,191737,206465,245907,193207,470380,151079,82480.2,253872,556881,90364.4,149793,371686,128170,409303,244303,194500,115505,102036,73599.6,232724,271509,127964,245376,370548,286527,68573.4,116447,133500,360928,270583,181084,290869,252021,184757,139536,268271,209395,93096.7,212505,157760,170413,99733.7,289806,225173,65322.6,246236,109187,145157,275094,125457,158280,260540,209814,86687.4,110994,202900,67535.3,140132,96375.9,120550,307266,140278,107992,206093,152506,257322,147480,89107.2,222727,125408,233311,28073.9,198240,286266,151894,199259,218181,30795.7,215867,303995,445965,238282,159255,370235,31243.2,59909.5,482968,195205,5027.03,187340,147803,412703
318609,166876,202183,57652.8,367460,293864,76837.4,170326,245485,200643,338802,113755,295506,222689,216284,168492,208892,335147,101944,243375,204091,179517,429220,301990,244470,88267.9,242225,187636,343596,181237,282131,150888,331113,325477,290404,224069,368467,182644,404160,58958.4,130074,254255,343326,160046,94783.5,253521,140752,105001,443942,242726,86179.3,216052,272867,110555,232368,139052,272006,318623,120281,122246,161431,81407.1,164246,258433,147373,269154,173719,279316,55735.8,366157,140364,218905,136249,145211,109268,174471,304088,359055,235876,78523,302914,382296,338932,54993.4,101875,142170,63400.4,194323,46272.9,329996,270396,149321,151234,141001,23760.3,157275,16287.3,95792.8,91306.8,122545,476259,175126,108624,260040,288343,174847,179873,302451,195005,226964,263689,453991,57820.5,169153,368402,364090,208659,110102,216899,252692,30496.2,207410,330297,52064.7,163962,389252,215017,195094,206456,124899,302805,287423,191425,179564,362262,286234,263661,231846,221946,191470,441998,167835,38819.2,364303,83000.2,174120,161775,320750,319878,128074,73942.1,196831,119330,132431,393772,282952,167398,231671,66195.8,65409,35841.8,327793,99085.7,62995.8,152485,82403.7,239283,369668,75355.4,316473,181541,172736,95483.4,185464,284567,258165,164748,235938,191821,275993,299784,40150.9,136532,200773,68678.8,98648.7,7195.6,63285.4,138626,265055,274924,274882,266516,309977,114218,143688,201527,315350,223000,147430,164796,152167,157811,213942,110505,243693,127134,46039.2,94436,144227,247378,381474,230174,340093,145746,192940,126940,173976,20885.5,212378,207570,255933,105194,31737.4,464022,220494,189581,92238.9,107372,181061,285262,264971,76818.3,211053,183536,172742,42826.4,451000,242486,175436,201622,103433,273337,198890,53383.9,139349,175920,470092,292231,270809,200157,285456,60196.1,250870,136501,223864
